inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,has_electricity_missing,has_drinking_water_missing,has_functional_toilet_missing,has_boundary_wall_missing,has_playground_missing,functional_facility_count,all_core_facilities_available
INSP02700,2026-03-17,SCH0252,True,True,True,True,False,Rachita Rana,Needs repair,False,False,False,False,False,4,False
INSP02329,2026-03-13,SCH0596,True,False,,True,False,Baljiwan Mani,,False,False,True,False,False,2,False
INSP00799,2026-01-19,SCH0035,False,True,,True,False,Megha Sanghvi,Average,False,False,True,False,False,2,False
INSP01432,2025-05-20,SCH0057,True,False,True,True,True,Hamsini Dugar,Toilets locked,False,False,False,False,False,4,False
INSP02427,2025-09-11,SCH0074,False,True,False,True,False,Pooja Kunda,Needs repair,False,False,False,False,False,2,False
INSP00510,2025-05-08,SCH0101,False,True,True,True,True,Radha Sunder,Average,False,False,False,False,False,4,False
INSP00645,2025-10-18,SCH0589,True,True,False,True,False,Amaira Padmanabhan,Average,False,False,False,False,False,3,False
INSP00598,2025-10-06,SCH0276,True,True,True,,False,Niharika Pillai,Needs repair,False,False,False,True,False,3,False
INSP02714,2025-07-10,SCH0592,False,True,False,False,,Andrew Batta,Good condition,False,False,False,False,True,1,False
INSP01162,2025-05-28,SCH0527,True,True,True,True,False,Sathvik Lala,Average,False,False,False,False,False,4,False
INSP01362,2025-07-13,SCH0206,False,False,True,False,,Vritti Som,No remarks,False,False,False,False,True,1,False
INSP00858,2025-07-05,SCH0189,False,True,True,True,True,Imaran Mohan,No remarks,False,False,False,False,False,4,False
INSP02780,2025-12-12,SCH0072,True,True,,False,False,Charita Mangat,No remarks,False,False,True,False,False,2,False
INSP00519,2025-07-27,SCH0309,True,False,True,,True,,No remarks,False,False,False,True,False,3,False
INSP00965,2025-02-07,SCH0287,True,True,True,True,True,Kashish Sankaran,Toilets locked,False,False,False,False,False,5,True
INSP02968,2025-10-04,SCH0074,True,False,False,False,True,Kavya Shan,,False,False,False,False,False,2,False
INSP00574,2025-08-17,SCH0434,True,True,False,True,True,Yashasvi More,No remarks,False,False,False,False,False,4,False
INSP02865,2025-04-27,SCH0095,False,True,False,True,True,Isaiah Rastogi,Average,False,False,False,False,False,3,False
INSP02544,2025-05-10,SCH0046,True,True,True,True,True,,,False,False,False,False,False,5,True
INSP02107,2025-12-27,SCH0459,True,True,True,False,True,Fitan Devan,Needs repair,False,False,False,False,False,4,False
INSP02754,2025-10-12,SCH0363,False,True,,True,False,Vansha Buch,Good condition,False,False,True,False,False,2,False
INSP01308,2025-07-15,SCH0173,True,True,False,True,True,Jack Subramanian,,False,False,False,False,False,4,False
INSP01587,2025-04-18,SCH0254,True,True,True,False,True,Ryan Srinivasan,Needs repair,False,False,False,False,False,4,False
INSP00124,2025-12-18,SCH0515,False,,True,,False,Deepa Parmar,Average,False,True,False,True,False,1,False
INSP01498,2025-10-26,SCH0324,True,True,True,False,False,Advik Lata,No remarks,False,False,False,False,False,3,False
INSP00221,2025-07-19,SCH0090,True,True,True,False,True,Finn Ranganathan,Needs repair,False,False,False,False,False,4,False
INSP00359,2025-09-02,SCH0288,False,True,True,False,True,Irya Bhatnagar,No remarks,False,False,False,False,False,3,False
INSP02530,2025-04-13,SCH0084,True,True,True,False,True,Amaira Upadhyay,Needs repair,False,False,False,False,False,4,False
INSP02777,2025-10-22,SCH0270,True,True,False,True,False,Advika Chacko,,False,False,False,False,False,3,False
INSP02113,2025-05-14,SCH0325,True,True,True,True,False,Kiaan Wable,Toilets locked,False,False,False,False,False,4,False
INSP01796,2026-03-26,SCH0041,True,True,True,False,False,Hitesh Atwal,Good condition,False,False,False,False,False,3,False
INSP01698,2025-12-29,SCH0552,,,False,True,False,Chakradev Sengupta,Average,True,True,False,False,False,1,False
INSP00260,2025-12-14,SCH0057,True,True,False,,True,Zayyan Solanki,No remarks,False,False,False,True,False,3,False
INSP02913,2025-10-21,SCH0015,True,False,True,,False,Atharv Varty,Good condition,False,False,False,True,False,2,False
INSP02415,2025-10-23,SCH0259,True,True,True,False,False,Akshay Bahri,No remarks,False,False,False,False,False,3,False
INSP01351,2025-11-01,SCH0462,True,True,True,True,True,Ekantika Nazareth,Average,False,False,False,False,False,5,True
INSP02517,2025-05-23,SCH0266,False,False,True,False,False,Pranit Tata,,False,False,False,False,False,1,False
INSP01107,2025-12-04,SCH0179,True,False,True,False,True,Devika Kari,Good condition,False,False,False,False,False,3,False
INSP02532,2025-09-26,SCH0116,True,True,False,True,True,William Biswas,Needs repair,False,False,False,False,False,4,False
INSP01878,2026-03-20,SCH0053,True,True,,True,True,Onkar Din,Good condition,False,False,True,False,False,4,False
INSP01657,2025-05-15,SCH0163,True,False,True,False,True,Vidhi Mall,No remarks,False,False,False,False,False,3,False
INSP01094,2025-11-02,SCH0489,True,True,True,True,True,Advika Munshi,,False,False,False,False,False,5,True
INSP02856,2026-01-07,SCH0547,True,True,True,False,False,Wishi Narang,,False,False,False,False,False,3,False
INSP02449,2025-11-20,SCH0486,True,,,,False,George Om,,False,True,True,True,False,1,False
INSP00457,2025-12-18,SCH0232,True,True,True,True,True,Zehaan Guha,,False,False,False,False,False,5,True
INSP00463,2025-10-26,SCH0078,True,False,True,,True,Oeshi Krishna,Average,False,False,False,True,False,3,False
INSP01692,2025-01-07,SCH0156,True,True,True,True,False,Aditya Mukhopadhyay,Needs repair,False,False,False,False,False,4,False
INSP01668,2025-04-10,SCH0339,True,False,True,False,,,Average,False,False,False,False,True,2,False
INSP01414,2025-05-15,SCH0096,False,True,True,True,True,Nirja Chawla,Toilets locked,False,False,False,False,False,4,False
INSP00382,2026-01-19,SCH0242,True,True,False,False,True,Harsh Chadha,No remarks,False,False,False,False,False,3,False
INSP02939,2025-09-22,SCH0433,True,True,True,False,True,Varsha Tandon,Average,False,False,False,False,False,4,False
INSP01534,2025-10-07,SCH0208,False,False,True,True,True,Libni Deol,,False,False,False,False,False,3,False
INSP02473,2025-11-03,SCH0205,True,,True,,True,Upadhriti Rai,,False,True,False,True,False,3,False
INSP02442,2026-02-21,SCH0512,False,,True,True,True,Krish Sinha,Good condition,False,True,False,False,False,3,False
INSP00966,2025-06-19,SCH0426,False,True,True,True,True,Aishani Kara,No remarks,False,False,False,False,False,4,False
INSP02842,2025-07-18,SCH0113,True,True,False,False,True,Chakrika Kata,Good condition,False,False,False,False,False,3,False
INSP01778,2026-03-12,SCH0556,True,True,True,False,False,Urvashi Batra,Toilets locked,False,False,False,False,False,3,False
INSP00943,2025-05-05,SCH0356,False,True,True,False,,Anmol Deshmukh,Good condition,False,False,False,False,True,2,False
INSP00060,2025-05-31,SCH0564,True,,True,,True,Geetika Kapoor,Average,False,True,False,True,False,3,False
INSP02391,2026-01-07,SCH0301,False,True,True,True,,Irya Mittal,,False,False,False,False,True,3,False
INSP02859,2026-03-12,SCH0279,False,,False,True,True,,Average,False,True,False,False,False,2,False
INSP01766,2026-01-05,SCH0360,,True,False,False,,Ayush Mann,Needs repair,True,False,False,False,True,1,False
INSP01576,2025-08-11,SCH0099,True,True,True,True,False,Omya Swaminathan,Toilets locked,False,False,False,False,False,4,False
INSP02484,2026-03-19,SCH0510,True,True,,False,False,Panini Nayar,Good condition,False,False,True,False,False,2,False
INSP02411,2025-12-22,SCH0105,False,False,True,True,True,Andrew Chahal,Toilets locked,False,False,False,False,False,3,False
INSP01028,2026-01-22,SCH0107,,True,True,False,True,Isha Vohra,Good condition,True,False,False,False,False,3,False
INSP00658,2026-03-21,SCH0117,,True,True,False,True,Peter Rao,Good condition,True,False,False,False,False,3,False
INSP01314,2025-08-11,SCH0351,False,True,,True,False,Siya Sahni,Toilets locked,False,False,True,False,False,2,False
INSP00846,2025-06-28,SCH0190,True,,True,False,True,,Needs repair,False,True,False,False,False,3,False
INSP00543,2026-01-24,SCH0327,True,True,True,,True,Advaith Rajagopal,Toilets locked,False,False,False,True,False,4,False
INSP00870,2025-08-20,SCH0454,True,True,True,True,False,Rachana Mani,No remarks,False,False,False,False,False,4,False
INSP01710,2025-05-15,SCH0016,True,True,True,False,False,Harrison Bera,Toilets locked,False,False,False,False,False,3,False
INSP01310,2025-09-08,SCH0249,True,True,True,True,False,,Needs repair,False,False,False,False,False,4,False
INSP02227,2025-08-11,SCH0097,True,True,True,,False,Xiti Walla,Needs repair,False,False,False,True,False,3,False
INSP02579,2025-12-12,SCH0008,True,True,True,True,,Frederick Mistry,Good condition,False,False,False,False,True,4,False
INSP01447,2026-03-24,SCH0035,True,True,True,True,False,Advay Rege,,False,False,False,False,False,4,False
INSP02644,2025-12-11,SCH0130,True,True,True,True,False,Madhavi Dey,Average,False,False,False,False,False,4,False
INSP01656,2025-12-03,SCH0543,False,True,True,,True,Maanas Basu,No remarks,False,False,False,True,False,3,False
INSP01504,2025-10-29,SCH0236,True,True,True,,False,Akshay Iyengar,No remarks,False,False,False,True,False,3,False
INSP01085,2026-02-07,SCH0262,True,True,True,False,,Yashasvi Amble,Average,False,False,False,False,True,3,False
INSP02379,2026-03-30,SCH0284,True,,True,True,True,Oscar Basak,No remarks,False,True,False,False,False,4,False
INSP01433,2025-05-30,SCH0590,True,True,False,True,False,Akshay Narayan,Average,False,False,False,False,False,3,False
INSP02546,2025-11-06,SCH0182,True,,True,True,True,Anjali Magar,Needs repair,False,True,False,False,False,4,False
INSP01892,2025-08-31,SCH0238,True,True,True,,False,Jairaj Hegde,Good condition,False,False,False,True,False,3,False
INSP01062,2025-05-13,SCH0009,False,True,False,True,True,Lipika Cherian,Average,False,False,False,False,False,3,False
INSP00436,2025-12-23,SCH0581,True,True,True,True,False,Aachal Pai,Good condition,False,False,False,False,False,4,False
INSP02474,2026-01-10,SCH0352,True,True,True,True,,Abeer Toor,No remarks,False,False,False,False,True,4,False
INSP00238,2025-08-09,SCH0166,False,True,True,True,,Hiral Goda,Toilets locked,False,False,False,False,True,3,False
INSP01488,2025-08-17,SCH0242,True,True,True,True,True,Irya Prabhu,Toilets locked,False,False,False,False,False,5,True
INSP02728,2025-06-30,SCH0282,False,True,True,True,True,Hiral Morar,,False,False,False,False,False,4,False
INSP00110,2025-04-23,SCH0119,False,True,True,False,False,Eiravati Chaudhuri,Toilets locked,False,False,False,False,False,2,False
INSP02084,2025-09-11,SCH0283,,False,True,True,False,Naveen Bhandari,Good condition,True,False,False,False,False,2,False
INSP00782,2026-01-10,SCH0162,True,True,True,True,True,Tanveer Dyal,Toilets locked,False,False,False,False,False,5,True
INSP00164,2026-05-02,SCH0163,False,,True,True,False,Vedhika Bora,Good condition,False,True,False,False,False,2,False
INSP00289,2025-12-27,SCH0457,True,True,True,True,False,Parth Bhatnagar,,False,False,False,False,False,4,False
INSP00253,2025-07-07,SCH0006,,True,False,True,True,Nicholas Agate,Toilets locked,True,False,False,False,False,3,False
INSP01118,2025-08-07,SCH0382,True,True,False,False,True,Aishani Keer,Needs repair,False,False,False,False,False,3,False
INSP02127,2025-12-15,SCH0350,True,True,True,True,False,Tara Oza,Good condition,False,False,False,False,False,4,False
INSP01739,2025-06-06,SCH0436,,True,False,True,True,Zilmil Kumar,,True,False,False,False,False,3,False
INSP00768,2026-02-19,SCH0172,False,False,True,False,False,Chatura Pradhan,Good condition,False,False,False,False,False,1,False
INSP00788,2025-06-07,SCH0421,True,True,True,False,True,Jeet Roy,Average,False,False,False,False,False,4,False
INSP01443,2025-09-30,SCH0463,True,True,True,True,True,Jairaj Chaudhary,Good condition,False,False,False,False,False,5,True
INSP00927,2025-03-04,SCH0420,,True,False,True,True,,Good condition,True,False,False,False,False,3,False
INSP01836,2025-07-19,SCH0134,True,,True,False,True,Lavanya Seshadri,Average,False,True,False,False,False,3,False
INSP01287,2025-05-29,SCH0119,,True,,True,True,Qarin Bhavsar,No remarks,True,False,True,False,False,3,False
INSP01554,2026-01-21,SCH0575,True,True,True,False,,Urvashi Mann,Average,False,False,False,False,True,3,False
INSP02457,2025-08-02,SCH0475,True,False,True,True,False,Liam Munshi,Good condition,False,False,False,False,False,3,False
INSP02230,2025-05-20,SCH0207,True,True,True,True,False,Nachiket Gara,Good condition,False,False,False,False,False,4,False
INSP02752,2025-11-21,SCH0255,True,True,True,True,True,Urmi Shetty,No remarks,False,False,False,False,False,5,True
INSP02313,2025-08-17,SCH0542,True,True,True,True,True,Gunbir Pingle,Average,False,False,False,False,False,5,True
INSP02563,2026-01-23,SCH0049,True,True,True,False,False,,Average,False,False,False,False,False,3,False
INSP00848,2025-07-02,SCH0009,True,True,False,False,True,Vasatika Khanna,Good condition,False,False,False,False,False,3,False
INSP01438,2026-01-01,SCH0081,True,False,True,True,False,Diya Anand,Toilets locked,False,False,False,False,False,3,False
INSP02541,2025-07-27,SCH0566,,True,True,False,False,Vamakshi Sura,Good condition,True,False,False,False,False,2,False
INSP00462,2025-04-01,SCH0277,False,True,True,True,False,Tanmayi Vasa,Toilets locked,False,False,False,False,False,3,False
INSP02357,2025-06-29,SCH0059,True,True,,False,True,Robert Rattan,,False,False,True,False,False,3,False
INSP01603,2025-04-10,SCH0473,True,True,True,True,True,,Toilets locked,False,False,False,False,False,5,True
INSP00158,2025-07-17,SCH0331,True,,True,True,True,Umang Pai,Toilets locked,False,True,False,False,False,4,False
INSP02523,2025-07-30,SCH0256,True,True,False,False,False,Anita Dhingra,Good condition,False,False,False,False,False,2,False
INSP02087,2025-06-11,SCH0140,True,True,True,True,False,Noah Narayanan,Good condition,False,False,False,False,False,4,False
INSP01805,2025-05-12,SCH0594,,True,True,True,True,Gavin Chahal,Needs repair,True,False,False,False,False,4,False
INSP00678,2026-02-17,SCH0230,True,True,True,,False,Praneel Borde,Average,False,False,False,True,False,3,False
INSP01874,2025-10-17,SCH0304,False,True,False,False,False,Luke Pingle,Toilets locked,False,False,False,False,False,1,False
INSP02373,2026-02-22,SCH0532,False,True,True,False,True,,Toilets locked,False,False,False,False,False,3,False
INSP00239,2026-03-04,SCH0449,True,False,True,False,True,,,False,False,False,False,False,3,False
INSP00980,2025-07-20,SCH0600,True,True,True,True,False,Geetika Srinivasan,Needs repair,False,False,False,False,False,4,False
INSP01221,2025-05-27,SCH0542,True,True,False,False,,Chanchal Narula,Toilets locked,False,False,False,False,True,2,False
INSP00244,2025-09-11,SCH0353,True,True,True,True,True,Samaksh Barad,Toilets locked,False,False,False,False,False,5,True
INSP00101,2025-09-16,SCH0478,True,True,False,True,True,Jalsa Chaudry,Good condition,False,False,False,False,False,4,False
INSP00316,2025-07-14,SCH0212,True,True,True,,False,,Average,False,False,False,True,False,3,False
INSP01011,2026-03-03,SCH0556,False,True,True,True,True,Umang Sahota,No remarks,False,False,False,False,False,4,False
INSP02584,2026-02-10,SCH0380,False,True,True,True,True,Jacob Jha,Toilets locked,False,False,False,False,False,4,False
INSP02583,2025-10-20,SCH0116,False,True,True,,True,Nirja Rama,,False,False,False,True,False,3,False
INSP01056,2025-09-03,SCH0467,True,True,True,,False,Alka Gopal,No remarks,False,False,False,True,False,3,False
INSP00262,2025-06-25,SCH0232,True,True,True,True,True,Utkarsh Oak,No remarks,False,False,False,False,False,5,True
INSP01834,2025-09-11,SCH0295,True,True,True,False,True,,Good condition,False,False,False,False,False,4,False
INSP00196,2025-11-02,SCH0465,False,,,True,False,Om Issac,,False,True,True,False,False,1,False
INSP01980,2025-07-06,SCH0115,True,,True,True,False,,Average,False,True,False,False,False,3,False
INSP02950,2026-02-26,SCH0314,False,True,True,True,True,Mahika Sankaran,Average,False,False,False,False,False,4,False
INSP02384,2025-10-28,SCH0346,False,False,True,False,False,Zehaan Dugar,Toilets locked,False,False,False,False,False,1,False
INSP00180,2025-09-09,SCH0417,False,True,True,False,True,Urishilla Shere,Good condition,False,False,False,False,False,3,False
INSP00835,2026-02-24,SCH0572,False,False,True,False,False,Krishna Sama,No remarks,False,False,False,False,False,1,False
INSP00843,2026-02-10,SCH0229,False,,True,True,False,Vaishnavi Salvi,No remarks,False,True,False,False,False,2,False
INSP02441,2026-02-07,SCH0485,,,True,True,True,Nirja Khurana,No remarks,True,True,False,False,False,3,False
INSP01581,2025-08-01,SCH0205,True,True,True,False,False,Anirudh Purohit,Toilets locked,False,False,False,False,False,3,False
INSP01038,2026-01-23,SCH0465,True,,True,True,,Vrishti Balakrishnan,Good condition,False,True,False,False,True,3,False
